location,Type of House,Price of m2,Land Area,Total Price Number,Total Price
"Long Thạnh Mỹ, TP Thủ Đức",Đất thổ cư,62.5,500,31250.0,31.25 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Chung cư,42.5,30,1275.0,1.27 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Chung cư,42.5,50,2125.0,2.12 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Chung cư,42.5,70,2975.0,2.98 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Chung cư,42.5,90,3825.0,3.83 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Chung cư,42.5,110,4675.0,4.67 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Chung cư,42.5,130,5525.0,5.53 tỷ
"Long Thạnh Mỹ, TP Thủ Đức",Chung cư,42.5,150,6375.0,6.38 tỷ
"Long Trường, TP Thủ Đức",Nhà mặt tiền,110.0,60,6600.0,6.6 tỷ
"Long Trường, TP Thủ Đức",Nhà mặt tiền,110.0,80,8800.0,8.8 tỷ
"Long Trường, TP Thủ Đức",Nhà mặt tiền,110.0,100,11000.0,11.0 tỷ
"Long Trường, TP Thủ Đức",Nhà mặt tiền,110.0,120,13200.0,13.2 tỷ
"Long Trường, TP Thủ Đức",Nhà mặt tiền,110.0,140,15400.0,15.4 tỷ
"Long Trường, TP Thủ Đức",Nhà mặt tiền,110.0,160,17600.0,17.6 tỷ
"Long Trường, TP Thủ Đức",Nhà mặt tiền,110.0,180,19800.0,19.8 tỷ
"Long Trường, TP Thủ Đức",Nhà mặt tiền,110.0,200,22000.0,22.0 tỷ
"Long Trường, TP Thủ Đức",Nhà mặt tiền,110.0,220,24200.0,24.2 tỷ
"Long Trường, TP Thủ Đức",Nhà mặt tiền,110.0,240,26400.0,26.4 tỷ
"Long Trường, TP Thủ Đức",Nhà mặt tiền,110.0,260,28600.0,28.6 tỷ
"Long Trường, TP Thủ Đức",Nhà mặt tiền,110.0,280,30800.0,30.8 tỷ
"Long Trường, TP Thủ Đức",Nhà mặt tiền,110.0,300,33000.0,33.0 tỷ
"Long Trường, TP Thủ Đức",Nhà mặt tiền,110.0,320,35200.0,35.2 tỷ
"Long Trường, TP Thủ Đức",Nhà mặt tiền,110.0,340,37400.0,37.4 tỷ
"Long Trường, TP Thủ Đức",Nhà mặt tiền,110.0,360,39600.0,39.6 tỷ
"Long Trường, TP Thủ Đức",Nhà mặt tiền,110.0,380,41800.0,41.8 tỷ
"Long Trường, TP Thủ Đức",Nhà mặt tiền,110.0,400,44000.0,44.0 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,200,29000.0,29.0 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,220,31900.0,31.9 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,240,34800.0,34.8 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,260,37700.0,37.7 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,280,40600.0,40.6 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,300,43500.0,43.5 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,320,46400.0,46.4 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,340,49300.0,49.3 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,360,52200.0,52.2 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,380,55100.0,55.1 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,400,58000.0,58.0 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,420,60900.0,60.9 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,440,63800.0,63.8 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,460,66700.0,66.7 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,480,69600.0,69.6 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,500,72500.0,72.5 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,520,75400.0,75.4 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,540,78300.0,78.3 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,560,81200.0,81.2 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,580,84100.0,84.1 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,600,87000.0,87.0 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,620,89900.0,89.9 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,640,92800.0,92.8 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,660,95700.0,95.7 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,680,98600.0,98.6 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,700,101500.0,101.5 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,720,104400.0,104.4 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,740,107300.0,107.3 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,760,110200.0,110.2 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,780,113100.0,113.1 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,800,116000.0,116.0 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,820,118900.0,118.9 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,840,121800.0,121.8 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,860,124700.0,124.7 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,880,127600.0,127.6 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,900,130500.0,130.5 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,920,133400.0,133.4 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,940,136300.0,136.3 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,960,139200.0,139.2 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,980,142100.0,142.1 tỷ
"Long Trường, TP Thủ Đức",Biệt thự,145.0,1000,145000.0,145.0 tỷ
"Long Trường, TP Thủ Đức",Nhà hẻm,50.0,40,2000.0,2.0 tỷ
"Long Trường, TP Thủ Đức",Nhà hẻm,50.0,60,3000.0,3.0 tỷ
"Long Trường, TP Thủ Đức",Nhà hẻm,50.0,80,4000.0,4.0 tỷ
"Long Trường, TP Thủ Đức",Nhà hẻm,50.0,100,5000.0,5.0 tỷ
"Long Trường, TP Thủ Đức",Nhà hẻm,50.0,120,6000.0,6.0 tỷ
"Long Trường, TP Thủ Đức",Nhà hẻm,50.0,140,7000.0,7.0 tỷ
"Long Trường, TP Thủ Đức",Nhà hẻm,50.0,160,8000.0,8.0 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,60,3750.0,3.75 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,80,5000.0,5.0 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,100,6250.0,6.25 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,120,7500.0,7.5 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,140,8750.0,8.75 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,160,10000.0,10.0 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,180,11250.0,11.25 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,200,12500.0,12.5 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,220,13750.0,13.75 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,240,15000.0,15.0 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,260,16250.0,16.25 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,280,17500.0,17.5 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,300,18750.0,18.75 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,320,20000.0,20.0 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,340,21250.0,21.25 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,360,22500.0,22.5 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,380,23750.0,23.75 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,400,25000.0,25.0 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,420,26250.0,26.25 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,440,27500.0,27.5 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,460,28750.0,28.75 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,480,30000.0,30.0 tỷ
"Long Trường, TP Thủ Đức",Đất thổ cư,62.5,500,31250.0,31.25 tỷ
"Long Trường, TP Thủ Đức",Chung cư,42.5,30,1275.0,1.27 tỷ
"Long Trường, TP Thủ Đức",Chung cư,42.5,50,2125.0,2.12 tỷ
"Long Trường, TP Thủ Đức",Chung cư,42.5,70,2975.0,2.98 tỷ
"Long Trường, TP Thủ Đức",Chung cư,42.5,90,3825.0,3.83 tỷ
"Long Trường, TP Thủ Đức",Chung cư,42.5,110,4675.0,4.67 tỷ
"Long Trường, TP Thủ Đức",Chung cư,42.5,130,5525.0,5.53 tỷ
"Long Trường, TP Thủ Đức",Chung cư,42.5,150,6375.0,6.38 tỷ
"Phú Hữu, TP Thủ Đức",Nhà mặt tiền,126.5,60,7590.0,7.59 tỷ
"Phú Hữu, TP Thủ Đức",Nhà mặt tiền,126.5,80,10120.0,10.12 tỷ
"Phú Hữu, TP Thủ Đức",Nhà mặt tiền,126.5,100,12650.0,12.65 tỷ
"Phú Hữu, TP Thủ Đức",Nhà mặt tiền,126.5,120,15180.0,15.18 tỷ
"Phú Hữu, TP Thủ Đức",Nhà mặt tiền,126.5,140,17710.0,17.71 tỷ
"Phú Hữu, TP Thủ Đức",Nhà mặt tiền,126.5,160,20240.0,20.24 tỷ
"Phú Hữu, TP Thủ Đức",Nhà mặt tiền,126.5,180,22770.0,22.77 tỷ
"Phú Hữu, TP Thủ Đức",Nhà mặt tiền,126.5,200,25300.0,25.3 tỷ
"Phú Hữu, TP Thủ Đức",Nhà mặt tiền,126.5,220,27830.0,27.83 tỷ
"Phú Hữu, TP Thủ Đức",Nhà mặt tiền,126.5,240,30360.0,30.36 tỷ
"Phú Hữu, TP Thủ Đức",Nhà mặt tiền,126.5,260,32890.0,32.89 tỷ
"Phú Hữu, TP Thủ Đức",Nhà mặt tiền,126.5,280,35420.0,35.42 tỷ
"Phú Hữu, TP Thủ Đức",Nhà mặt tiền,126.5,300,37950.0,37.95 tỷ
"Phú Hữu, TP Thủ Đức",Nhà mặt tiền,126.5,320,40480.0,40.48 tỷ
"Phú Hữu, TP Thủ Đức",Nhà mặt tiền,126.5,340,43010.0,43.01 tỷ
"Phú Hữu, TP Thủ Đức",Nhà mặt tiền,126.5,360,45540.0,45.54 tỷ
"Phú Hữu, TP Thủ Đức",Nhà mặt tiền,126.5,380,48070.0,48.07 tỷ
"Phú Hữu, TP Thủ Đức",Nhà mặt tiền,126.5,400,50600.0,50.6 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,200,33350.0,33.35 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,220,36685.0,36.69 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,240,40020.0,40.02 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,260,43355.0,43.35 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,280,46690.0,46.69 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,300,50025.0,50.02 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,320,53360.0,53.36 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,340,56695.0,56.7 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,360,60030.0,60.03 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,380,63365.0,63.37 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,400,66700.0,66.7 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,420,70035.0,70.03 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,440,73370.0,73.37 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,460,76705.0,76.7 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,480,80040.0,80.04 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,500,83375.0,83.38 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,520,86710.0,86.71 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,540,90045.0,90.05 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,560,93380.0,93.38 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,580,96715.0,96.72 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,600,100050.0,100.05 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,620,103385.0,103.39 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,640,106720.0,106.72 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,660,110055.0,110.06 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,680,113390.0,113.39 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,700,116725.0,116.72 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,720,120060.0,120.06 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,740,123395.0,123.39 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,760,126730.0,126.73 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,780,130065.0,130.06 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,800,133400.0,133.4 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,820,136735.0,136.74 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,840,140070.0,140.07 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,860,143405.0,143.41 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,880,146740.0,146.74 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,900,150075.0,150.07 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,920,153410.0,153.41 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,940,156745.0,156.75 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,960,160080.0,160.08 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,980,163415.0,163.41 tỷ
"Phú Hữu, TP Thủ Đức",Biệt thự,166.75,1000,166750.0,166.75 tỷ
"Phú Hữu, TP Thủ Đức",Nhà hẻm,57.5,40,2300.0,2.3 tỷ
"Phú Hữu, TP Thủ Đức",Nhà hẻm,57.5,60,3450.0,3.45 tỷ
"Phú Hữu, TP Thủ Đức",Nhà hẻm,57.5,80,4600.0,4.6 tỷ
"Phú Hữu, TP Thủ Đức",Nhà hẻm,57.5,100,5750.0,5.75 tỷ
"Phú Hữu, TP Thủ Đức",Nhà hẻm,57.5,120,6900.0,6.9 tỷ
"Phú Hữu, TP Thủ Đức",Nhà hẻm,57.5,140,8050.0,8.05 tỷ
"Phú Hữu, TP Thủ Đức",Nhà hẻm,57.5,160,9200.0,9.2 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,60,4312.799999999999,4.31 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,80,5750.4,5.75 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,100,7188.0,7.19 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,120,8625.599999999999,8.63 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,140,10063.199999999999,10.06 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,160,11500.8,11.5 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,180,12938.4,12.94 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,200,14376.0,14.38 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,220,15813.599999999999,15.81 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,240,17251.199999999997,17.25 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,260,18688.8,18.69 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,280,20126.399999999998,20.13 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,300,21564.0,21.56 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,320,23001.6,23.0 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,340,24439.199999999997,24.44 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,360,25876.8,25.88 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,380,27314.399999999998,27.31 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,400,28752.0,28.75 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,420,30189.6,30.19 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,440,31627.199999999997,31.63 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,460,33064.799999999996,33.06 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,480,34502.399999999994,34.5 tỷ
"Phú Hữu, TP Thủ Đức",Đất thổ cư,71.88,500,35940.0,35.94 tỷ
"Phú Hữu, TP Thủ Đức",Chung cư,48.87,30,1466.1,1.47 tỷ
"Phú Hữu, TP Thủ Đức",Chung cư,48.87,50,2443.5,2.44 tỷ
"Phú Hữu, TP Thủ Đức",Chung cư,48.87,70,3420.8999999999996,3.42 tỷ
"Phú Hữu, TP Thủ Đức",Chung cư,48.87,90,4398.3,4.4 tỷ
"Phú Hữu, TP Thủ Đức",Chung cư,48.87,110,5375.7,5.38 tỷ
"Phú Hữu, TP Thủ Đức",Chung cư,48.87,130,6353.099999999999,6.35 tỷ
"Phú Hữu, TP Thủ Đức",Chung cư,48.87,150,7330.5,7.33 tỷ
"Phước Bình, TP Thủ Đức",Nhà mặt tiền,126.5,60,7590.0,7.59 tỷ
"Phước Bình, TP Thủ Đức",Nhà mặt tiền,126.5,80,10120.0,10.12 tỷ
"Phước Bình, TP Thủ Đức",Nhà mặt tiền,126.5,100,12650.0,12.65 tỷ
"Phước Bình, TP Thủ Đức",Nhà mặt tiền,126.5,120,15180.0,15.18 tỷ
"Phước Bình, TP Thủ Đức",Nhà mặt tiền,126.5,140,17710.0,17.71 tỷ
"Phước Bình, TP Thủ Đức",Nhà mặt tiền,126.5,160,20240.0,20.24 tỷ
"Phước Bình, TP Thủ Đức",Nhà mặt tiền,126.5,180,22770.0,22.77 tỷ
"Phước Bình, TP Thủ Đức",Nhà mặt tiền,126.5,200,25300.0,25.3 tỷ
"Phước Bình, TP Thủ Đức",Nhà mặt tiền,126.5,220,27830.0,27.83 tỷ
"Phước Bình, TP Thủ Đức",Nhà mặt tiền,126.5,240,30360.0,30.36 tỷ
"Phước Bình, TP Thủ Đức",Nhà mặt tiền,126.5,260,32890.0,32.89 tỷ
"Phước Bình, TP Thủ Đức",Nhà mặt tiền,126.5,280,35420.0,35.42 tỷ
"Phước Bình, TP Thủ Đức",Nhà mặt tiền,126.5,300,37950.0,37.95 tỷ
"Phước Bình, TP Thủ Đức",Nhà mặt tiền,126.5,320,40480.0,40.48 tỷ
"Phước Bình, TP Thủ Đức",Nhà mặt tiền,126.5,340,43010.0,43.01 tỷ
"Phước Bình, TP Thủ Đức",Nhà mặt tiền,126.5,360,45540.0,45.54 tỷ
"Phước Bình, TP Thủ Đức",Nhà mặt tiền,126.5,380,48070.0,48.07 tỷ
"Phước Bình, TP Thủ Đức",Nhà mặt tiền,126.5,400,50600.0,50.6 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,200,33350.0,33.35 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,220,36685.0,36.69 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,240,40020.0,40.02 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,260,43355.0,43.35 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,280,46690.0,46.69 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,300,50025.0,50.02 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,320,53360.0,53.36 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,340,56695.0,56.7 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,360,60030.0,60.03 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,380,63365.0,63.37 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,400,66700.0,66.7 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,420,70035.0,70.03 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,440,73370.0,73.37 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,460,76705.0,76.7 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,480,80040.0,80.04 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,500,83375.0,83.38 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,520,86710.0,86.71 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,540,90045.0,90.05 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,560,93380.0,93.38 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,580,96715.0,96.72 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,600,100050.0,100.05 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,620,103385.0,103.39 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,640,106720.0,106.72 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,660,110055.0,110.06 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,680,113390.0,113.39 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,700,116725.0,116.72 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,720,120060.0,120.06 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,740,123395.0,123.39 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,760,126730.0,126.73 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,780,130065.0,130.06 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,800,133400.0,133.4 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,820,136735.0,136.74 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,840,140070.0,140.07 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,860,143405.0,143.41 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,880,146740.0,146.74 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,900,150075.0,150.07 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,920,153410.0,153.41 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,940,156745.0,156.75 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,960,160080.0,160.08 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,980,163415.0,163.41 tỷ
"Phước Bình, TP Thủ Đức",Biệt thự,166.75,1000,166750.0,166.75 tỷ
"Phước Bình, TP Thủ Đức",Nhà hẻm,57.5,40,2300.0,2.3 tỷ
"Phước Bình, TP Thủ Đức",Nhà hẻm,57.5,60,3450.0,3.45 tỷ
"Phước Bình, TP Thủ Đức",Nhà hẻm,57.5,80,4600.0,4.6 tỷ
"Phước Bình, TP Thủ Đức",Nhà hẻm,57.5,100,5750.0,5.75 tỷ
"Phước Bình, TP Thủ Đức",Nhà hẻm,57.5,120,6900.0,6.9 tỷ
"Phước Bình, TP Thủ Đức",Nhà hẻm,57.5,140,8050.0,8.05 tỷ
"Phước Bình, TP Thủ Đức",Nhà hẻm,57.5,160,9200.0,9.2 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,60,4312.799999999999,4.31 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,80,5750.4,5.75 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,100,7188.0,7.19 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,120,8625.599999999999,8.63 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,140,10063.199999999999,10.06 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,160,11500.8,11.5 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,180,12938.4,12.94 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,200,14376.0,14.38 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,220,15813.599999999999,15.81 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,240,17251.199999999997,17.25 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,260,18688.8,18.69 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,280,20126.399999999998,20.13 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,300,21564.0,21.56 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,320,23001.6,23.0 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,340,24439.199999999997,24.44 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,360,25876.8,25.88 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,380,27314.399999999998,27.31 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,400,28752.0,28.75 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,420,30189.6,30.19 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,440,31627.199999999997,31.63 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,460,33064.799999999996,33.06 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,480,34502.399999999994,34.5 tỷ
"Phước Bình, TP Thủ Đức",Đất thổ cư,71.88,500,35940.0,35.94 tỷ
"Phước Bình, TP Thủ Đức",Chung cư,48.87,30,1466.1,1.47 tỷ
"Phước Bình, TP Thủ Đức",Chung cư,48.87,50,2443.5,2.44 tỷ
"Phước Bình, TP Thủ Đức",Chung cư,48.87,70,3420.8999999999996,3.42 tỷ
"Phước Bình, TP Thủ Đức",Chung cư,48.87,90,4398.3,4.4 tỷ
"Phước Bình, TP Thủ Đức",Chung cư,48.87,110,5375.7,5.38 tỷ
"Phước Bình, TP Thủ Đức",Chung cư,48.87,130,6353.099999999999,6.35 tỷ
